record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number,
462b9d8d34674a48,2009,5,Thái Nguyên,Provincial,Cultivation,Mía,,Area_Planted,150,ha,Actual,PL3,
73e25563209cb23f,2009,5,Thái Nguyên,Provincial,Cultivation,Thuốc lá,,Area_Planted,264,ha,Actual,PL3,
73e25563209cb23f,2009,5,Thái Nguyên,Provincial,Cultivation,Thuốc lá,,Area_Planted,10009,ha,Actual,PL3,
5f14df670dfcba5b,2009,5,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,5870,ha,Actual,PL3,
5f14df670dfcba5b,2009,5,Phú Thọ,Provincial,Cultivation,Lúa,,Area_Planted,1056,ha,Actual,PL3,
fc9f01a4d874df26,2009,5,Phú Thọ,Provincial,Cultivation,Lạc,,Area_Planted,4814,ha,Actual,PL3,
3bf2d1d10fefd107,2009,5,Phú Thọ,Provincial,Cultivation,Thuốc lá,,Area_Planted,8289,ha,Actual,PL3,
8e6d287294261756,2009,5,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Planted,10274,ha,Actual,PL3,
8e6d287294261756,2009,5,Bắc Giang,Provincial,Cultivation,Lúa,,Area_Planted,1763,ha,Actual,PL3,
fec297e2e9d25e3e,2009,5,Bắc Giang,Provincial,Cultivation,Lạc,,Area_Planted,8335,ha,Actual,PL3,
a0d5b7e107eb25aa,2009,5,Bắc Giang,Provincial,Cultivation,Thuốc lá,,Area_Planted,176,ha,Actual,PL3,
a0d5b7e107eb25aa,2009,5,Bắc Giang,Provincial,Cultivation,Thuốc lá,,Area_Planted,21777,ha,Actual,PL3,
879e76e131f8ea4b,2009,5,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,3126,ha,Actual,PL3,
879e76e131f8ea4b,2009,5,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,608,ha,Actual,PL3,
fe21c12d6fc73918,2009,5,Quảng Ninh,Provincial,Cultivation,Lạc,,Area_Planted,2518,ha,Actual,PL3,
1b5043485b5b5fee,2009,5,Quảng Ninh,Provincial,Cultivation,Thuốc lá,,Area_Planted,6120,ha,Actual,PL3,
8ae411c4efd50d36,2009,5,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,31436,ha,Actual,PL3,
8ae411c4efd50d36,2009,5,Tây Bắc,Provincial,Cultivation,Lúa,,Area_Planted,16514,ha,Actual,PL3,
ddb0fae72100b6d4,2009,5,Tây Bắc,Provincial,Cultivation,Lạc,,Area_Planted,6577,ha,Actual,PL3,
65c80529cde7f80d,2009,5,Tây Bắc,Provincial,Cultivation,Mía,,Area_Planted,8345,ha,Actual,PL3,
acad736e76f64470,2009,5,Tây Bắc,Provincial,Cultivation,Thuốc lá,,Area_Planted,0,ha,Actual,PL3,
acad736e76f64470,2009,5,Tây Bắc,Provincial,Cultivation,Thuốc lá,,Area_Planted,9038,ha,Actual,PL3,
ba9f818c1d7daa9f,2009,5,Lai Châu,Provincial,Cultivation,Lúa,,Area_Planted,1632,ha,Actual,PL3,
ba9f818c1d7daa9f,2009,5,Lai Châu,Provincial,Cultivation,Lúa,,Area_Planted,1032,ha,Actual,PL3,
6ce34f3f2abfbce5,2009,5,Lai Châu,Provincial,Cultivation,Lạc,,Area_Planted,600,ha,Actual,PL3,
0a8a2e8c52274a05,2009,5,Lai Châu,Provincial,Cultivation,Thuốc lá,,Area_Planted,1257,ha,Actual,PL3,
b4231820afab5508,2009,5,Điện Biên*,Provincial,Cultivation,Lúa,,Area_Planted,11212,ha,Actual,PL3,
b4231820afab5508,2009,5,Điện Biên*,Provincial,Cultivation,Lúa,,Area_Planted,9634,ha,Actual,PL3,
f1c843e397a79332,2009,5,Điện Biên*,Provincial,Cultivation,Lạc,,Area_Planted,1578,ha,Actual,PL3,
a738d944d18ca153,2009,5,Sơn La*,Provincial,Cultivation,Lúa,,Area_Planted,3546,ha,Actual,PL3,
a738d944d18ca153,2009,5,Sơn La*,Provincial,Cultivation,Lúa,,Area_Planted,3062,ha,Actual,PL3,
3abc3de1067f1e59,2009,5,Sơn La*,Provincial,Cultivation,Lạc,,Area_Planted,484,ha,Actual,PL3,
956132bfdec75eed,2009,5,Sơn La*,Provincial,Cultivation,Thuốc lá,,Area_Planted,2180,ha,Actual,PL3,
7f32915d9794e297,2009,5,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,15046,ha,Actual,PL3,
7f32915d9794e297,2009,5,Hoà Bình,Provincial,Cultivation,Lúa,,Area_Planted,2786,ha,Actual,PL3,
e104b051acc9bbdf,2009,5,Hoà Bình,Provincial,Cultivation,Lạc,,Area_Planted,3915,ha,Actual,PL3,
7b619eddd7d5a907,2009,5,Hoà Bình,Provincial,Cultivation,Mía,,Area_Planted,8345,ha,Actual,PL3,
38bbe522e9be0e02,2009,5,Hoà Bình,Provincial,Cultivation,Thuốc lá,,Area_Planted,5601,ha,Actual,PL3,
4f18d45ee8f7da6d,2009,5,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,97506,ha,Actual,PL3,
4f18d45ee8f7da6d,2009,5,Bắc Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,4074,ha,Actual,PL3,
24775752b848213e,2009,5,Bắc Trung Bộ,Provincial,Cultivation,Lạc,,Area_Planted,70218,ha,Actual,PL3,
06892361b7d389dd,2009,5,Bắc Trung Bộ,Provincial,Cultivation,Mía,,Area_Planted,23222,ha,Actual,PL3,
437afdfd6a251715,2009,5,Bắc Trung Bộ,Provincial,Cultivation,Thuốc lá,,Area_Planted,0,ha,Actual,PL3,
437afdfd6a251715,2009,5,Bắc Trung Bộ,Provincial,Cultivation,Thuốc lá,,Area_Planted,60025,ha,Actual,PL3,
6f8e562672480833,2009,5,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,34623,ha,Actual,PL3,
6f8e562672480833,2009,5,Thanh Hoá,Provincial,Cultivation,Lúa,,Area_Planted,4074,ha,Actual,PL3,
0d6517fbcfef30ed,2009,5,Thanh Hoá,Provincial,Cultivation,Lạc,,Area_Planted,16837,ha,Actual,PL3,
d8870394ec6eafc6,2009,5,Thanh Hoá,Provincial,Cultivation,Mía,,Area_Planted,13712,ha,Actual,PL3,
65aa95a1555f1823,2009,5,Thanh Hoá,Provincial,Cultivation,Thuốc lá,,Area_Planted,35475,ha,Actual,PL3,
3cfc7dd90542be2d,2009,5,Nghệ An,Provincial,Cultivation,Lúa,,Area_Planted,29101,ha,Actual,PL3,
c8e2cf971bce7c66,2009,5,Nghệ An,Provincial,Cultivation,Lạc,,Area_Planted,19601,ha,Actual,PL3,
1bd5a0c385aedcf4,2009,5,Nghệ An,Provincial,Cultivation,Mía,,Area_Planted,9500,ha,Actual,PL3,
3ece50356b62d692,2009,5,Nghệ An,Provincial,Cultivation,Thuốc lá,,Area_Planted,8550,ha,Actual,PL3,
be5cf45b45378bb3,2009,5,Hà Tĩnh,Provincial,Cultivation,Lúa,,Area_Planted,20389,ha,Actual,PL3,
e70db63dab2e650c,2009,5,Hà Tĩnh,Provincial,Cultivation,Lạc,,Area_Planted,20389,ha,Actual,PL3,
e03b0303f87ac356,2009,5,Hà Tĩnh,Provincial,Cultivation,Thuốc lá,,Area_Planted,3000,ha,Actual,PL3,
04f19346a564d6c9,2009,5,Quảng Bình,Provincial,Cultivation,Lúa,,Area_Planted,4950,ha,Actual,PL3,
da0ec7fdb9c443d5,2009,5,Quảng Bình,Provincial,Cultivation,Lạc,,Area_Planted,4950,ha,Actual,PL3,
7d8a3a3d0a2ae72d,2009,5,Quảng Bình,Provincial,Cultivation,Thuốc lá,,Area_Planted,7000,ha,Actual,PL3,
61c18e508df6327a,2009,5,Quảng Trị,Provincial,Cultivation,Lúa,,Area_Planted,4593,ha,Actual,PL3,
f86970cf0397a3c6,2009,5,Quảng Trị,Provincial,Cultivation,Lạc,,Area_Planted,4700,ha,Actual,PL3,
5a0d2996989d8694,2009,5,Quảng Trị,Provincial,Cultivation,Mía,,Area_Planted,10,ha,Actual,PL3,
902b6ff234061db5,2009,5,Quảng Trị,Provincial,Cultivation,Thuốc lá,,Area_Planted,2000,ha,Actual,PL3,
b3226f44dc05982b,2009,5,Thừa Thiên Huế,Provincial,Cultivation,Lúa,,Area_Planted,3850,ha,Actual,PL3,
16ab6fc67f1c2109,2009,5,Thừa Thiên Huế,Provincial,Cultivation,Lạc,,Area_Planted,3741,ha,Actual,PL3,
056e761d5b1742d3,2009,5,Thừa Thiên Huế,Provincial,Cultivation,Thuốc lá,,Area_Planted,4000,ha,Actual,PL3,
1a9d7b6d4721eaa5,2009,5,Miền Nam,Provincial,Cultivation,Lúa,,Area_Planted,1892417,ha,Actual,PL4,
1a9d7b6d4721eaa5,2009,5,Miền Nam,Provincial,Cultivation,Lúa,,Area_Planted,1844115,ha,Actual,PL4,
1a9d7b6d4721eaa5,2009,5,Miền Nam,Provincial,Cultivation,Lúa,,Area_Planted,974,ha,Actual,PL4,
1a9d7b6d4721eaa5,2009,5,Miền Nam,Provincial,Cultivation,Lúa,,Area_Planted,1344584,ha,Actual,PL4,
1a9d7b6d4721eaa5,2009,5,Miền Nam,Provincial,Cultivation,Lúa,,Area_Planted,315376,ha,Actual,PL4,
1a9d7b6d4721eaa5,2009,5,Miền Nam,Provincial,Cultivation,Lúa,,Area_Planted,173906,ha,Actual,PL4,
1a9d7b6d4721eaa5,2009,5,Miền Nam,Provincial,Cultivation,Lúa,,Area_Planted,11772,ha,Actual,PL4,
1a9d7b6d4721eaa5,2009,5,Miền Nam,Provincial,Cultivation,Lúa,,Area_Planted,113889,ha,Actual,PL4,
1a9d7b6d4721eaa5,2009,5,Miền Nam,Provincial,Cultivation,Lúa,,Area_Planted,15809,ha,Actual,PL4,
54eb4abb314145aa,2009,5,D.H Nam Trg Bộ,Provincial,Cultivation,Lúa,,Area_Planted,173466,ha,Actual,PL4,
54eb4abb314145aa,2009,5,D.H Nam Trg Bộ,Provincial,Cultivation,Lúa,,Area_Planted,159814,ha,Actual,PL4,
54eb4abb314145aa,2009,5,D.H Nam Trg Bộ,Provincial,Cultivation,Lúa,,Area_Planted,921,ha,Actual,PL4,
54eb4abb314145aa,2009,5,D.H Nam Trg Bộ,Provincial,Cultivation,Lúa,,Area_Planted,63680,ha,Actual,PL4,
54eb4abb314145aa,2009,5,D.H Nam Trg Bộ,Provincial,Cultivation,Lúa,,Area_Planted,75655,ha,Actual,PL4,
54eb4abb314145aa,2009,5,D.H Nam Trg Bộ,Provincial,Cultivation,Lúa,,Area_Planted,27220,ha,Actual,PL4,
54eb4abb314145aa,2009,5,D.H Nam Trg Bộ,Provincial,Cultivation,Lúa,,Area_Planted,4507,ha,Actual,PL4,
54eb4abb314145aa,2009,5,D.H Nam Trg Bộ,Provincial,Cultivation,Lúa,,Area_Planted,40819,ha,Actual,PL4,
54eb4abb314145aa,2009,5,D.H Nam Trg Bộ,Provincial,Cultivation,Lúa,,Area_Planted,3109,ha,Actual,PL4,
2e578499f91651aa,2009,5,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,4014,ha,Actual,PL4,
2e578499f91651aa,2009,5,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,4014,ha,Actual,PL4,
2e578499f91651aa,2009,5,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,1000,ha,Actual,PL4,
2e578499f91651aa,2009,5,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,1029,ha,Actual,PL4,
2e578499f91651aa,2009,5,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,680,ha,Actual,PL4,
2e578499f91651aa,2009,5,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,180,ha,Actual,PL4,
2e578499f91651aa,2009,5,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,169,ha,Actual,PL4,
b8cdb53c7d8f8d80,2009,5,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,40800,ha,Actual,PL4,
b8cdb53c7d8f8d80,2009,5,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,40800,ha,Actual,PL4,
b8cdb53c7d8f8d80,2009,5,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,1000,ha,Actual,PL4,
b8cdb53c7d8f8d80,2009,5,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,34500,ha,Actual,PL4,
b8cdb53c7d8f8d80,2009,5,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,27700,ha,Actual,PL4,
b8cdb53c7d8f8d80,2009,5,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,13000,ha,Actual,PL4,
b8cdb53c7d8f8d80,2009,5,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,3700,ha,Actual,PL4,
b8cdb53c7d8f8d80,2009,5,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,11000,ha,Actual,PL4,
4a45c3781c0c2bad,2009,5,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,36564,ha,Actual,PL4,
4a45c3781c0c2bad,2009,5,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,35000,ha,Actual,PL4,
4a45c3781c0c2bad,2009,5,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,957,ha,Actual,PL4,
4a45c3781c0c2bad,2009,5,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,1555,ha,Actual,PL4,
4a45c3781c0c2bad,2009,5,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,16241,ha,Actual,PL4,
4a45c3781c0c2bad,2009,5,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,4760,ha,Actual,PL4,
4a45c3781c0c2bad,2009,5,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,241,ha,Actual,PL4,
4a45c3781c0c2bad,2009,5,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,11240,ha,Actual,PL4,
6c30663c9e9f61ea,2009,5,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,47475,ha,Actual,PL4,
6c30663c9e9f61ea,2009,5,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,38200,ha,Actual,PL4,
6c30663c9e9f61ea,2009,5,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,805,ha,Actual,PL4,
6c30663c9e9f61ea,2009,5,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,23375,ha,Actual,PL4,
6c30663c9e9f61ea,2009,5,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,14847,ha,Actual,PL4,
6c30663c9e9f61ea,2009,5,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,4314,ha,Actual,PL4,
6c30663c9e9f61ea,2009,5,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,10533,ha,Actual,PL4,
58693df555a3301e,2009,5,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,25743,ha,Actual,PL4,
58693df555a3301e,2009,5,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,23000,ha,Actual,PL4,
58693df555a3301e,2009,5,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,893,ha,Actual,PL4,
58693df555a3301e,2009,5,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,250,ha,Actual,PL4,
58693df555a3301e,2009,5,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,12348,ha,Actual,PL4,
58693df555a3301e,2009,5,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,2966,ha,Actual,PL4,
58693df555a3301e,2009,5,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,226,ha,Actual,PL4,
58693df555a3301e,2009,5,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,6405,ha,Actual,PL4,
58693df555a3301e,2009,5,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,2751,ha,Actual,PL4,
26488b26b2ca59e7,2009,5,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,18870,ha,Actual,PL4,
26488b26b2ca59e7,2009,5,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,18800,ha,Actual,PL4,
26488b26b2ca59e7,2009,5,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,996,ha,Actual,PL4,
26488b26b2ca59e7,2009,5,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,4000,ha,Actual,PL4,
26488b26b2ca59e7,2009,5,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,3490,ha,Actual,PL4,
26488b26b2ca59e7,2009,5,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,1500,ha,Actual,PL4,
26488b26b2ca59e7,2009,5,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,160,ha,Actual,PL4,
26488b26b2ca59e7,2009,5,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,1472,ha,Actual,PL4,
26488b26b2ca59e7,2009,5,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,358,ha,Actual,PL4,
4712453c1784fe73,2009,5,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,65776,ha,Actual,PL4,
4712453c1784fe73,2009,5,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,50721,ha,Actual,PL4,
4712453c1784fe73,2009,5,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,771,ha,Actual,PL4,
4712453c1784fe73,2009,5,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,15746,ha,Actual,PL4,
4712453c1784fe73,2009,5,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,99998,ha,Actual,PL4,
4712453c1784fe73,2009,5,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,72606,ha,Actual,PL4,
4712453c1784fe73,2009,5,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,3573,ha,Actual,PL4,
4712453c1784fe73,2009,5,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,23819,ha,Actual,PL4,
0a8c0d79ae3f4d73,2009,5,Kon Tum,Provincial,Cultivation,Lúa,,Area_Planted,6924,ha,Actual,PL4,
0a8c0d79ae3f4d73,2009,5,Kon Tum,Provincial,Cultivation,Lúa,,Area_Planted,3478,ha,Actual,PL4,
0a8c0d79ae3f4d73,2009,5,Kon Tum,Provincial,Cultivation,Lúa,,Area_Planted,502,ha,Actual,PL4,
0a8c0d79ae3f4d73,2009,5,Kon Tum,Provincial,Cultivation,Lúa,,Area_Planted,635,ha,Actual,PL4,
0a8c0d79ae3f4d73,2009,5,Kon Tum,Provincial,Cultivation,Lúa,,Area_Planted,635,ha,Actual,PL4,
6d9a18495f2cdeb4,2009,5,Gia Lai,Provincial,Cultivation,Lúa,,Area_Planted,23395,ha,Actual,PL4,
6d9a18495f2cdeb4,2009,5,Gia Lai,Provincial,Cultivation,Lúa,,Area_Planted,16000,ha,Actual,PL4,
6d9a18495f2cdeb4,2009,5,Gia Lai,Provincial,Cultivation,Lúa,,Area_Planted,684,ha,Actual,PL4,
6d9a18495f2cdeb4,2009,5,Gia Lai,Provincial,Cultivation,Lúa,,Area_Planted,4186,ha,Actual,PL4,
6d9a18495f2cdeb4,2009,5,Gia Lai,Provincial,Cultivation,Lúa,,Area_Planted,14177,ha,Actual,PL4,
6d9a18495f2cdeb4,2009,5,Gia Lai,Provincial,Cultivation,Lúa,,Area_Planted,9447,ha,Actual,PL4,
6d9a18495f2cdeb4,2009,5,Gia Lai,Provincial,Cultivation,Lúa,,Area_Planted,263,ha,Actual,PL4,
6d9a18495f2cdeb4,2009,5,Gia Lai,Provincial,Cultivation,Lúa,,Area_Planted,4467,ha,Actual,PL4,
a838d0b1f1be34af,2009,5,Đắc Lắc,Provincial,Cultivation,Lúa,,Area_Planted,21728,ha,Actual,PL4,
a838d0b1f1be34af,2009,5,Đắc Lắc,Provincial,Cultivation,Lúa,,Area_Planted,21728,ha,Actual,PL4,
a838d0b1f1be34af,2009,5,Đắc Lắc,Provincial,Cultivation,Lúa,,Area_Planted,1000,ha,Actual,PL4,
a838d0b1f1be34af,2009,5,Đắc Lắc,Provincial,Cultivation,Lúa,,Area_Planted,4900,ha,Actual,PL4,
a838d0b1f1be34af,2009,5,Đắc Lắc,Provincial,Cultivation,Lúa,,Area_Planted,46640,ha,Actual,PL4,
a838d0b1f1be34af,2009,5,Đắc Lắc,Provincial,Cultivation,Lúa,,Area_Planted,37673,ha,Actual,PL4,
a838d0b1f1be34af,2009,5,Đắc Lắc,Provincial,Cultivation,Lúa,,Area_Planted,847,ha,Actual,PL4,
a838d0b1f1be34af,2009,5,Đắc Lắc,Provincial,Cultivation,Lúa,,Area_Planted,8120,ha,Actual,PL4,
e255dc3c1a47dd26,2009,5,Đắc Nông,Provincial,Cultivation,Lúa,,Area_Planted,3836,ha,Actual,PL4,
e255dc3c1a47dd26,2009,5,Đắc Nông,Provincial,Cultivation,Lúa,,Area_Planted,2698,ha,Actual,PL4,
e255dc3c1a47dd26,2009,5,Đắc Nông,Provincial,Cultivation,Lúa,,Area_Planted,703,ha,Actual,PL4,
e255dc3c1a47dd26,2009,5,Đắc Nông,Provincial,Cultivation,Lúa,,Area_Planted,1425,ha,Actual,PL4,
e255dc3c1a47dd26,2009,5,Đắc Nông,Provincial,Cultivation,Lúa,,Area_Planted,28907,ha,Actual,PL4,
e255dc3c1a47dd26,2009,5,Đắc Nông,Provincial,Cultivation,Lúa,,Area_Planted,15575,ha,Actual,PL4,
e255dc3c1a47dd26,2009,5,Đắc Nông,Provincial,Cultivation,Lúa,,Area_Planted,2100,ha,Actual,PL4,
e255dc3c1a47dd26,2009,5,Đắc Nông,Provincial,Cultivation,Lúa,,Area_Planted,11232,ha,Actual,PL4,
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,9893,ha,Actual,PL4,
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,6817,ha,Actual,PL4,
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,689,ha,Actual,PL4,
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,5235,ha,Actual,PL4,
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,9639,ha,Actual,PL4,
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,9276,ha,Actual,PL4,
015c01a8bb6f82ca,2009,5,Lâm Đồng,Provincial,Cultivation,Lúa,,Area_Planted,363,ha,Actual,PL4,
f07146cf1e61f70b,2009,5,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,106333,ha,Actual,PL4,
f07146cf1e61f70b,2009,5,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,89918,ha,Actual,PL4,
f07146cf1e61f70b,2009,5,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,846,ha,Actual,PL4,
f07146cf1e61f70b,2009,5,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,73488,ha,Actual,PL4,
f07146cf1e61f70b,2009,5,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,103130,ha,Actual,PL4,
f07146cf1e61f70b,2009,5,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,50227,ha,Actual,PL4,
f07146cf1e61f70b,2009,5,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,535,ha,Actual,PL4,
f07146cf1e61f70b,2009,5,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,47598,ha,Actual,PL4,
f07146cf1e61f70b,2009,5,Đông Nam Bộ,Provincial,Cultivation,Lúa,,Area_Planted,4770,ha,Actual,PL4,
dafa2eca9c2df383,2009,5,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,6452,ha,Actual,PL4,
dafa2eca9c2df383,2009,5,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,6290,ha,Actual,PL4,
dafa2eca9c2df383,2009,5,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,975,ha,Actual,PL4,
dafa2eca9c2df383,2009,5,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,5552,ha,Actual,PL4,
dafa2eca9c2df383,2009,5,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,1359,ha,Actual,PL4,
dafa2eca9c2df383,2009,5,TP Hồ Chí Minh,Provincial,Cultivation,Lúa,,Area_Planted,1359,ha,Actual,PL4,
7d1cf7759a1b2e69,2009,5,Ninh Thuận,Provincial,Cultivation,Lúa,,Area_Planted,11000,ha,Actual,PL4,
7d1cf7759a1b2e69,2009,5,Ninh Thuận,Provincial,Cultivation,Lúa,,Area_Planted,6971,ha,Actual,PL4,
7d1cf7759a1b2e69,2009,5,Ninh Thuận,Provincial,Cultivation,Lúa,,Area_Planted,634,ha,Actual,PL4,
7d1cf7759a1b2e69,2009,5,Ninh Thuận,Provincial,Cultivation,Lúa,,Area_Planted,12400,ha,Actual,PL4,
7d1cf7759a1b2e69,2009,5,Ninh Thuận,Provincial,Cultivation,Lúa,,Area_Planted,2300,ha,Actual,PL4,
7d1cf7759a1b2e69,2009,5,Ninh Thuận,Provincial,Cultivation,Lúa,,Area_Planted,2300,ha,Actual,PL4,
b1a4217223a00680,2009,5,Bình Phước,Provincial,Cultivation,Lúa,,Area_Planted,3000,ha,Actual,PL4,
b1a4217223a00680,2009,5,Bình Phước,Provincial,Cultivation,Lúa,,Area_Planted,3000,ha,Actual,PL4,
b1a4217223a00680,2009,5,Bình Phước,Provincial,Cultivation,Lúa,,Area_Planted,1000,ha,Actual,PL4,
b1a4217223a00680,2009,5,Bình Phước,Provincial,Cultivation,Lúa,,Area_Planted,397,ha,Actual,PL4,
b1a4217223a00680,2009,5,Bình Phước,Provincial,Cultivation,Lúa,,Area_Planted,397,ha,Actual,PL4,
71689c0bfd917e6a,2009,5,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,48124,ha,Actual,PL4,
71689c0bfd917e6a,2009,5,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,35900,ha,Actual,PL4,
71689c0bfd917e6a,2009,5,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,746,ha,Actual,PL4,
71689c0bfd917e6a,2009,5,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,17770,ha,Actual,PL4,
71689c0bfd917e6a,2009,5,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,24244,ha,Actual,PL4,
71689c0bfd917e6a,2009,5,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,5624,ha,Actual,PL4,
71689c0bfd917e6a,2009,5,Tây Ninh,Provincial,Cultivation,Lúa,,Area_Planted,18620,ha,Actual,PL4,
10f9dc3f88b16fe5,2009,5,Bình Dương,Provincial,Cultivation,Lúa,,Area_Planted,2528,ha,Actual,PL4,
10f9dc3f88b16fe5,2009,5,Bình Dương,Provincial,Cultivation,Lúa,,Area_Planted,2528,ha,Actual,PL4,
10f9dc3f88b16fe5,2009,5,Bình Dương,Provincial,Cultivation,Lúa,,Area_Planted,1000,ha,Actual,PL4,
10f9dc3f88b16fe5,2009,5,Bình Dương,Provincial,Cultivation,Lúa,,Area_Planted,553,ha,Actual,PL4,
10f9dc3f88b16fe5,2009,5,Bình Dương,Provincial,Cultivation,Lúa,,Area_Planted,5925,ha,Actual,PL4,
