record_id,year,month,report_date,geo_level,location_name,region_id,sector,commodity,sub_item,variety,attribute,value,unit,data_type,source_file
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cần_Thơ_M5,2008,5,2008-12-15,Provincial,Cần Thơ,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cần_Thơ_M6,2008,6,2008-12-15,Provincial,Cần Thơ,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cần_Thơ_M7,2008,7,2008-12-15,Provincial,Cần Thơ,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cần_Thơ_M8,2008,8,2008-12-15,Provincial,Cần Thơ,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cần_Thơ_M9,2008,9,2008-12-15,Provincial,Cần Thơ,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cần_Thơ_M10,2008,10,2008-12-15,Provincial,Cần Thơ,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cần_Thơ_M11,2008,11,2008-12-15,Provincial,Cần Thơ,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cần_Thơ_M12,2008,12,2008-12-15,Provincial,Cần Thơ,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M1,2008,1,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M2,2008,2,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M3,2008,3,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M4,2008,4,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M5,2008,5,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M6,2008,6,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M7,2008,7,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M8,2008,8,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M9,2008,9,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M10,2008,10,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M11,2008,11,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Hậu_Giang_M12,2008,12,2008-12-15,Provincial,Hậu Giang,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M1,2008,1,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M2,2008,2,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M3,2008,3,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M4,2008,4,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M5,2008,5,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M6,2008,6,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M7,2008,7,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M8,2008,8,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M9,2008,9,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M10,2008,10,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M11,2008,11,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Sóc_Trăng_M12,2008,12,2008-12-15,Provincial,Sóc Trăng,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M1,2008,1,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M2,2008,2,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M3,2008,3,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M4,2008,4,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M5,2008,5,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M6,2008,6,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M7,2008,7,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M8,2008,8,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M9,2008,9,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M10,2008,10,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M11,2008,11,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Bạc_Liêu_M12,2008,12,2008-12-15,Provincial,Bạc Liêu,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M1,2008,1,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M2,2008,2,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M3,2008,3,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M4,2008,4,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M5,2008,5,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M6,2008,6,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M7,2008,7,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M8,2008,8,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M9,2008,9,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M10,2008,10,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M11,2008,11,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_TQ_LUA_OUTPUT_ACTUAL_Cà_Mau_M12,2008,12,2008-12-15,Provincial,Cà Mau,,Cultivation,Lúa,Cả năm,,Output,51098.54497354497,ton,Estimated,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M1,2008,1,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M1_DERIVED_OUT,2008,1,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M2,2008,2,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M2_DERIVED_OUT,2008,2,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M3,2008,3,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M3_DERIVED_OUT,2008,3,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M4,2008,4,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M4_DERIVED_OUT,2008,4,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M5,2008,5,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M5_DERIVED_OUT,2008,5,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M6,2008,6,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M6_DERIVED_OUT,2008,6,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M7,2008,7,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M7_DERIVED_OUT,2008,7,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M8,2008,8,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M8_DERIVED_OUT,2008,8,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M9,2008,9,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M9_DERIVED_OUT,2008,9,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M10,2008,10,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M10_DERIVED_OUT,2008,10,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M11,2008,11,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M11_DERIVED_OUT,2008,11,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M12,2008,12,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Hà_Giang_M12_DERIVED_OUT,2008,12,2008-12-15,Provincial,Hà Giang,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M1,2008,1,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M1_DERIVED_OUT,2008,1,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M2,2008,2,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M2_DERIVED_OUT,2008,2,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M3,2008,3,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M3_DERIVED_OUT,2008,3,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M4,2008,4,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M4_DERIVED_OUT,2008,4,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M5,2008,5,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M5_DERIVED_OUT,2008,5,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M6,2008,6,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M6_DERIVED_OUT,2008,6,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M7,2008,7,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M7_DERIVED_OUT,2008,7,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M8,2008,8,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M8_DERIVED_OUT,2008,8,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M9,2008,9,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M9_DERIVED_OUT,2008,9,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M10,2008,10,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M10_DERIVED_OUT,2008,10,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M11,2008,11,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M11_DERIVED_OUT,2008,11,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M12,2008,12,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Cao_Bằng_M12_DERIVED_OUT,2008,12,2008-12-15,Provincial,Cao Bằng,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M1,2008,1,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M1_DERIVED_OUT,2008,1,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M2,2008,2,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M2_DERIVED_OUT,2008,2,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M3,2008,3,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M3_DERIVED_OUT,2008,3,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M4,2008,4,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M4_DERIVED_OUT,2008,4,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M5,2008,5,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M5_DERIVED_OUT,2008,5,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M6,2008,6,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M6_DERIVED_OUT,2008,6,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M7,2008,7,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Area,12191.42857142857,ha,Actual,Phuluc_12_2008.md
2008_12_MB_NGO_AREA_ACTUAL_Bắc_Kạn_M7_DERIVED_OUT,2008,7,2008-12-15,Provincial,Bắc Kạn,Northern,Cultivation,Ngô,Vụ Đông,,Output,67052.85714285714,ton,Actual,Phuluc_12_2008.md
